"","mod_0 vs mod_1","mod_0 vs mod_2","mod_0 vs mod_3","mod_0 vs mod_4","mod_0 vs mod_5","mod_0 vs mod_6","mod_0 vs mod_7","mod_0 vs mod_8","mod_0 vs mod_9","mod_1 vs mod_2","mod_1 vs mod_3","mod_1 vs mod_4","mod_1 vs mod_5","mod_1 vs mod_6","mod_1 vs mod_7","mod_1 vs mod_8","mod_1 vs mod_9","mod_2 vs mod_3","mod_2 vs mod_4","mod_2 vs mod_5","mod_2 vs mod_6","mod_2 vs mod_7","mod_2 vs mod_8","mod_2 vs mod_9","mod_3 vs mod_4","mod_3 vs mod_5","mod_3 vs mod_6","mod_3 vs mod_7","mod_3 vs mod_8","mod_3 vs mod_9","mod_4 vs mod_5","mod_4 vs mod_6","mod_4 vs mod_7","mod_4 vs mod_8","mod_4 vs mod_9","mod_5 vs mod_6","mod_5 vs mod_7","mod_5 vs mod_8","mod_5 vs mod_9","mod_6 vs mod_7","mod_6 vs mod_8","mod_6 vs mod_9","mod_7 vs mod_8","mod_7 vs mod_9","mod_8 vs mod_9"
"chr0:0-3300",0.124267442951996,0.0908164929670192,0.0681957032386476,0.14988721963931,0.153839709319421,0.0967155500419997,0.218442012372307,0.130825478269611,0.181192340191705,0.135112772890005,0.179747703150558,0.222264813996758,0.2303705061167,0.136249454377096,0.254437838741172,0.147298364296229,0.206415240778241,0.0882394369900667,0.163908514148667,0.163519809195801,0.0777592296051391,0.261054187122244,0.147566208617726,0.0603968873687316,0.155611852380689,0.127911883116215,0.141097322027595,0.208481638373863,0.066015730132507,0.0970529563547978,0.134975258612187,0.149263828775982,0.142296217344747,0.163946201809365,0.13375697970662,0.0919614435083052,0.170457380159461,0.0829985337629681,0.0727663914487304,0.210552090496375,0.103949390903547,0.111636552348581,0.179277594084814,0.193414820358121,0.0702261591340945
"chr1:0-3300",0.171788900110146,0.0648311686612835,0.118672537531823,0.446047185666037,0.123082695867731,0.131118858084902,0.172345390064468,0.192118932524491,0.173430493635394,0.0956597655870398,0.126280757941907,0.372466946291209,0.129273986432538,0.057029571491997,0.175202354148232,0.172684614498774,0.0805364465108471,0.0576767392695264,0.366237776585196,0.123312644848699,0.155119148235422,0.22444485366436,0.172681671116617,0.119021367340631,0.370797966996931,0.105359904736827,0.188927983201979,0.155980120855908,0.159612512098904,0.158342854219146,0.375428384731124,0.351945008956197,0.289517915286891,0.313740979849304,0.469107590297516,0.148350863260549,0.118540735447312,0.18018405319616,0.0890091371476573,0.193095172010833,0.191446159804408,0.137236551865651,0.0960392325229305,0.191248672581343,0.177018101032942
"chr2:0-3300",0.194083986360613,0.147975890917566,0.230802373367854,0.186219069219465,0.176225829015173,0.199290354250757,0.347846821538169,0.135761433957768,0.124457449318076,0.0599650652130299,0.106099003134732,0.165145111765335,0.138191704011562,0.0942706986336176,0.166041998117109,0.213702406999754,0.169333562791619,0.180392266739612,0.189689448727005,0.112867455687079,0.0786679443304789,0.101152882610381,0.121420933990982,0.234766419126494,0.100175637169754,0.126542292843977,0.0840934190525525,0.0830168211765821,0.165125206196394,0.259853212133821,0.169931668692498,0.153280737416015,0.199232561575962,0.165866525714117,0.162311213101946,0.0744912249912058,0.111568504825011,0.0730156405160695,0.146899478783604,0.137990305938707,0.102795688759012,0.165105205249239,0.10119298035418,0.260065658162268,0.217368784479824
"chr3:0-3300",0.101192039532269,0.184715985198032,0.125971877396848,0.165426292214855,0.190749342907844,0.190180866309908,0.0901469746496407,0.103923286535216,0.191528597545579,0.151917463896552,0.189726173435366,0.0936362663454569,0.265614602319394,0.152768757066089,0.124944597759265,0.068899078058538,0.0977827919021751,0.214777107282137,0.110947040466792,0.134970628777139,0.122860716580379,0.147450860901456,0.0690208603891341,0.154720720450641,0.21517663555152,0.27076231169733,0.273728619172826,0.275139250710416,0.189819101112314,0.317815291692082,0.0928503517454226,0.121240196346909,0.0991679922064464,0.0509509204626706,0.207091046822543,0.0983579138363763,0.123643155278416,0.158449229632144,0.23678205886808,0.0963294282382981,0.0885060320094586,0.0884926008552509,0.130534058384849,0.108011869710919,0.159344526916446
"chr4:0-3300",0.143170632382603,0.131251772011978,0.15933099723231,0.0693346231355079,0.124637898385997,0.151333259015531,0.0616548984188629,0.194546282796528,0.0705727390121025,0.219418477446007,0.2004023784748,0.178183937005518,0.241649730079329,0.181651267940291,0.193040109407061,0.271496783815314,0.195733850949947,0.161230060893671,0.127362555637508,0.192802362032989,0.143900708034041,0.194862024670389,0.081196645585427,0.0803930301149581,0.113073645067944,0.125338576037726,0.111737141730153,0.213289007880481,0.163892881483037,0.145012692337145,0.101518086861918,0.136970945702337,0.131083010393432,0.0908300223535874,0.159442502557263,0.144012057579496,0.154687269061064,0.0827979692263743,0.0724035206020656,0.109638364384459,0.100224871312883,0.101268502485137,0.116306467621878,0.167871209697383,0.129544766120633
"chr5:0-3300",0.150504382579495,0.142545352999872,0.218312566429511,0.279846219397261,0.309691581373918,0.301766439369067,0.152518479046035,0.181713673824262,0.146299791293773,0.172507246994014,0.221039591076738,0.195393818394278,0.310236811402908,0.254227922483718,0.22325794965178,0.0983172612120589,0.199774692702623,0.164689128630454,0.21200965511604,0.203265817796557,0.183539515156546,0.148433609371298,0.0708365465999657,0.110563841606643,0.114459419631687,0.090739782380898,0.144143761216655,0.250473018444275,0.204488209337213,0.126951896333604,0.124740918213957,0.122824857175186,0.182519073936906,0.185317779840211,0.170471144197275,0.112615519805557,0.206501364589287,0.17224862865372,0.157613885436578,0.21141305701628,0.207510051799274,0.109979495195576,0.134617623399948,0.178441465457267,0.184852917755745
"chr6:0-3300",0.146733564695641,0.177915032756534,0.101082099124909,0.128500120315675,0.203570445176468,0.208504256506899,0.193606319879379,0.132883736866492,0.187735468131836,0.151181827398802,0.148494130840028,0.179195282365561,0.247994383628778,0.16820202216978,0.170273950385791,0.154431009834069,0.209342415575032,0.14529981428247,0.0783959885412655,0.109438501435388,0.0746866189307815,0.123687973107625,0.126823530217803,0.101715843967161,0.140541065879187,0.136903651131439,0.14691865419526,0.11739616499447,0.0816515830710352,0.0982161203512553,0.132483779559411,0.152884321146802,0.109583775593333,0.172273255542019,0.149793268069989,0.120706333601364,0.243246323750602,0.0606146102548296,0.112105771256089,0.171016297199802,0.159234055265977,0.11554708533602,0.209597406771236,0.175168710095041,0.220651580513735
"chr7:0-3300",0.24079044587035,0.166275003939533,0.101987498919633,0.207448596234656,0.244478083932799,0.145519456053538,0.286304375866034,0.176401712064111,0.259416127160856,0.086510752322599,0.120883777157965,0.143588186086422,0.126587890461171,0.0319665798951397,0.174226332448096,0.175926442890444,0.175070615190269,0.126495678388843,0.136842919024333,0.0947071157663035,0.0458617354896324,0.184797832712206,0.110926380707054,0.144517162323787,0.278655288697643,0.146703339121916,0.07739784956762,0.248740570224578,0.122192817247075,0.207574886506655,0.16580354022294,0.25137183803881,0.134581220492336,0.0601984828644803,0.153122329922207,0.106558975131337,0.180719201035799,0.159967054689188,0.138437113126933,0.15577859832873,0.157230563415194,0.242258878797368,0.14367295450676,0.0815246628367967,0.118000928690347
"chr8:0-3300",0.216298207286921,0.191276832441599,0.0823452924328042,0.138836898260843,0.15429068428262,0.207653789380715,0.178622266274537,0.197107917832073,0.265700206901739,0.0958621977358581,0.235102219858981,0.219118169381268,0.182506307005113,0.207977692195606,0.163882033978153,0.0963336661026846,0.128366769362198,0.276467176575973,0.155037070053218,0.200179741230193,0.170924351257863,0.141677958963661,0.128668853684345,0.136025064888493,0.0856397054820295,0.147916104094117,0.241760881933772,0.147393995266794,0.229771145851623,0.256460738272952,0.14153777027384,0.188448149246088,0.108084041441789,0.15505693278079,0.11143472635515,0.126306948133005,0.167859461872534,0.25595098839072,0.160050075189156,0.222087286658647,0.176882927796381,0.143521011417376,0.0922692647267567,0.214062828854152,0.0721430159244988
"chr9:0-3300",0.15633623427661,0.24620983972677,0.21222942622417,0.188385123006012,0.13527570488504,0.104155975639289,0.191719594230633,0.139725660148166,0.117484483749644,0.377919974753402,0.315144665838842,0.242748538620806,0.222117022971323,0.250848809749726,0.316692918526445,0.250546552592153,0.11735813827994,0.172063532581207,0.109586822502373,0.17512334619458,0.165881645665135,0.0979856397792777,0.140952193599829,0.182293849423679,0.194704888894031,0.170705531053554,0.12952693596197,0.219368976677165,0.206650975111117,0.21951295672194,0.124630196054031,0.108448776324258,0.0907396832320055,0.121182194418478,0.17614661024993,0.134827086065316,0.145925134055626,0.0617869425116597,0.147819570258679,0.0995812660163695,0.0446487047452348,0.197518003040348,0.130224254475728,0.213867439977962,0.155305527277464
